# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
4.666669999999999874e+01, 4.743582222222222100e+01, 9.666323333333334489e+00, 9.967600709855868324e-01, -1.064000000000575596e-02, -1.097162467007522547e-03, 9.143020558394221453e-05
4.700000000000000000e+01, 4.775718888888889069e+01, 9.665435555555554004e+00, 9.966685262058101458e-01, -1.070666666666753031e-02, -1.104036918554680531e-03, 9.200307654622097431e-05
4.733330000000000126e+01, 4.808966666666666612e+01, 9.664538888888889900e+00, 9.965760648324943904e-01, -1.099333333331742324e-02, -1.133597060207899507e-03, 9.446642168398078354e-05
4.766669999999999874e+01, 4.841655555555556134e+01, 9.663603333333334433e+00, 9.964795933624421842e-01, -1.126000000000715318e-02, -1.161094866400927666e-03, 9.675790553342888956e-05
4.800000000000000000e+01, 4.874262222222222363e+01, 9.662662222222222042e+00, 9.963825490214275327e-01, -1.135333333333576888e-02, -1.170719098567168503e-03, 9.755992488058584655e-05
4.833330000000000126e+01, 4.907083333333333286e+01, 9.661711111111111805e+00, 9.962844735126810125e-01, -1.145333333332843040e-02, -1.181030775887905587e-03, 9.841923132397623064e-05
4.866669999999999874e+01, 4.939970000000000994e+01, 9.660753333333333970e+00, 9.961857105587795802e-01, -1.164000000000697810e-02, -1.200279240222585590e-03, 1.000232700185677004e-04
4.900000000000000000e+01, 4.972391111111110718e+01, 9.659771111111110642e+00, 9.960844269726438771e-01, -1.201333333333209907e-02, -1.238776168888648535e-03, 1.032313474074175730e-04
4.933330000000000126e+01, 5.005252222222222258e+01, 9.658751111111111953e+00, 9.959792478639647451e-01, -1.221999999999212605e-02, -1.260086968685717465e-03, 1.050072473904872794e-04
4.966669999999999874e+01, 5.037858888888888487e+01, 9.657734444444445288e+00, 9.958744124778629025e-01, -1.227333333334712506e-02, -1.265586529926081500e-03, 1.054655441605212296e-04
5.000000000000000000e+01, 5.070591111111111360e+01, 9.656705555555554099e+00, 9.957683167756437026e-01, -1.249333333334590179e-02, -1.288272220033241655e-03, 1.073560183361133014e-04
5.033330000000000126e+01, 5.103276666666667438e+01, 9.655652222222220971e+00, 9.956597004411906759e-01, -1.271333333332336224e-02, -1.310957910138203482e-03, 1.092464925114833285e-04
5.066669999999999874e+01, 5.135706666666666820e+01, 9.654586666666666872e+00, 9.955498237906207359e-01, -1.287333333332441043e-02, -1.327456593852701467e-03, 1.106213828210300676e-04
5.100000000000000000e+01, 5.168512222222221908e+01, 9.653506666666666902e+00, 9.954384576755486158e-01, -1.301333333333332121e-02, -1.341892942103711578e-03, 1.118244118419875477e-04
5.133330000000000126e+01, 5.201306666666666700e+01, 9.652417777777777985e+00, 9.953261749669367608e-01, -1.321333333333996052e-02, -1.362516296747383641e-03, 1.135430247289348493e-04
5.166669999999999874e+01, 5.233639999999999759e+01, 9.651304444444443575e+00, 9.952113716260907461e-01, -1.356000000000889827e-02, -1.398263444795462464e-03, 1.165219537329620358e-04
5.200000000000000000e+01, 5.266262222222222533e+01, 9.650157777777776502e+00, 9.950931310594708368e-01, -1.379333333333576661e-02, -1.422324025211614464e-03, 1.185270021010209618e-04
5.233330000000000126e+01, 5.298907777777777994e+01, 9.649005555555554281e+00, 9.949743176218887042e-01, -1.385333333332283701e-02, -1.428511031603177470e-03, 1.190425859668997610e-04
5.266669999999999874e+01, 5.331493333333334306e+01, 9.647848888888889363e+00, 9.948550458875370373e-01, -1.398666666666770197e-02, -1.442259934699691550e-03, 1.201883278916238140e-04
5.300000000000000000e+01, 5.364203333333333035e+01, 9.646674444444442997e+00, 9.947339409661054566e-01, -1.430666666666979836e-02, -1.475257302128687520e-03, 1.229381085107172922e-04
5.333330000000000126e+01, 5.396858888888888828e+01, 9.645464444444444396e+00, 9.946091696705156027e-01, -1.450666666666577953e-02, -1.495880656771260420e-03, 1.246567213976090827e-04
5.366669999999999874e+01, 5.429411111111111410e+01, 9.644256666666665367e+00, 9.944846275233102384e-01, -1.455333333333541646e-02, -1.500692772854930529e-03, 1.250577310712985835e-04
5.400000000000000000e+01, 5.461781111111110931e+01, 9.643038888888888494e+00, 9.943590542083730055e-01, -1.471999999998985231e-02, -1.517878901722825380e-03, 1.264899084769122162e-04
5.433330000000000126e+01, 5.494568888888889546e+01, 9.641803333333333725e+00, 9.942316477063564140e-01, -1.499333333333296991e-02, -1.546064153069250406e-03, 1.288386794224272158e-04
5.466669999999999874e+01, 5.527066666666667061e+01, 9.640539999999999665e+00, 9.941013768495281511e-01, -1.520000000000365503e-02, -1.567374952867418500e-03, 1.306145794056079446e-04
5.500000000000000000e+01, 5.559371111111110508e+01, 9.639269999999999783e+00, 9.939704185475451981e-01, -1.529999999998565841e-02, -1.577686630187056420e-03, 1.314738858488873063e-04
