# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
3.458330000000000126e+01, 3.580527500000000174e+01, 2.738840000000000163e+00, 9.989140415071391388e-01, -7.200000000020523316e-04, -2.625995347983782415e-04, 2.188329456653814731e-05
3.466669999999999874e+01, 3.588242499999999779e+01, 2.738772500000000054e+00, 9.988894228007517695e-01, -7.950000000018775381e-04, -2.899536530064008720e-04, 2.416280441719376171e-05
3.475000000000000000e+01, 3.596580000000000155e+01, 2.738707499999999850e+00, 9.988657158983047513e-01, -7.649999999976841991e-04, -2.790120057216369004e-04, 2.325100047678718695e-05
3.483330000000000126e+01, 3.604862499999999415e+01, 2.738645000000000440e+00, 9.988429207997981951e-01, -7.200000000020523316e-04, -2.625995347983782415e-04, 2.188329456653814731e-05
3.491669999999999874e+01, 3.613372499999999832e+01, 2.738587499999999508e+00, 9.988219493091716750e-01, -7.350000000014844659e-04, -2.680703584397884027e-04, 2.233919653665816796e-05
3.500000000000000000e+01, 3.621597500000000025e+01, 2.738522500000000193e+00, 9.987982424067248788e-01, -6.899999999978589926e-04, -2.516578875136142699e-04, 2.097149062613157255e-05
3.508330000000000126e+01, 3.629179999999999495e+01, 2.738472499999999865e+00, 9.987800063279194118e-01, -6.450000000022271252e-04, -2.352454165903555567e-04, 1.960378471588253291e-05
3.516669999999999874e+01, 3.638192499999999541e+01, 2.738414999999999822e+00, 9.987590348372931137e-01, -6.449999999995625899e-04, -2.352454165893837321e-04, 1.960378471582702176e-05
3.525000000000000000e+01, 3.646990000000000265e+01, 2.738364999999999938e+00, 9.987407987584877578e-01, -7.499999999982520649e-04, -2.735411820802267392e-04, 2.279509850666716630e-05
3.533330000000000126e+01, 3.655835000000000434e+01, 2.738290000000000113e+00, 9.987134446402797794e-01, -8.400000000001739409e-04, -3.063661239306314098e-04, 2.553051032755382366e-05
3.541669999999999874e+01, 3.663080000000000069e+01, 2.738224999999999909e+00, 9.986897377378326501e-01, -7.649999999976841991e-04, -2.790120057216369004e-04, 2.325100047678718695e-05
3.550000000000000000e+01, 3.671287499999999682e+01, 2.738162500000000499e+00, 9.986669426393262050e-01, -7.349999999988199306e-04, -2.680703584388165780e-04, 2.233919653654714566e-05
3.558330000000000126e+01, 3.679787500000000477e+01, 2.738102500000000106e+00, 9.986450593447595558e-01, -7.950000000045420734e-04, -2.899536530073726966e-04, 2.416280441730478401e-05
3.566669999999999874e+01, 3.687972500000000053e+01, 2.738029999999999742e+00, 9.986186170304915954e-01, -9.450000000015279511e-04, -3.446618894224462415e-04, 2.872182411850499051e-05
3.575000000000000000e+01, 3.696079999999999899e+01, 2.737944999999999851e+00, 9.985876156965225459e-01, -9.299999999994312816e-04, -3.391910657800642557e-04, 2.826592214832945871e-05
3.583330000000000126e+01, 3.705020000000000380e+01, 2.737874999999999837e+00, 9.985620851861949365e-01, -7.799999999997808686e-04, -2.844828293640188862e-04, 2.370690244701822991e-05
3.591669999999999874e+01, 3.712890000000000157e+01, 2.737814999999999888e+00, 9.985402018916285094e-01, -7.199999999993877964e-04, -2.625995347974064168e-04, 2.188329456642712501e-05
3.600000000000000000e+01, 3.721262500000000273e+01, 2.737754999999999939e+00, 9.985183185970620823e-01, -8.549999999969415398e-04, -3.118369475710698006e-04, 2.598641229761833316e-05
3.608330000000000126e+01, 3.729962499999999892e+01, 2.737672500000000397e+00, 9.984882290670332727e-01, -1.019999999998688622e-03, -3.720160076294971017e-04, 3.100133396916060491e-05
3.616669999999999874e+01, 3.738492500000000263e+01, 2.737585000000000157e+00, 9.984563159291237611e-01, -1.020000000004017693e-03, -3.720160076314407509e-04, 3.100133396927162721e-05
3.625000000000000000e+01, 3.746342500000000086e+01, 2.737502499999999728e+00, 9.984262263990947295e-01, -9.899999999998243538e-04, -3.610743603466767793e-04, 3.008953002886505246e-05
3.633330000000000126e+01, 3.754860000000000753e+01, 2.737420000000000186e+00, 9.983961368690660310e-01, -1.004999999999256488e-03, -3.665451839880869405e-04, 3.054543199898507311e-05
3.641669999999999874e+01, 3.763107499999999561e+01, 2.737334999999999852e+00, 9.983651355350967593e-01, -1.004999999999256488e-03, -3.665451839880869405e-04, 3.054543199904058426e-05
3.650000000000000000e+01, 3.771662500000000051e+01, 2.737252500000000310e+00, 9.983350460050679498e-01, -9.750000000003922196e-04, -3.556035367052666181e-04, 2.963362805880054296e-05
3.658330000000000126e+01, 3.780109999999999815e+01, 2.737172499999999786e+00, 9.983058682789791582e-01, -9.450000000015279511e-04, -3.446618894224462415e-04, 2.872182411850499051e-05
3.666669999999999874e+01, 3.788575000000000159e+01, 2.737095000000000056e+00, 9.982776023568309398e-01, -8.999999999979024778e-04, -3.282494184962721087e-04, 2.735411820803390626e-05
3.675000000000000000e+01, 3.796860000000000213e+01, 2.737022500000000136e+00, 9.982511600425630904e-01, -9.450000000015279511e-04, -3.446618894224462415e-04, 2.872182411856050166e-05
3.683330000000000126e+01, 3.805254999999999654e+01, 2.736937499999999801e+00, 9.982201587085938188e-01, -1.050000000000217426e-03, -3.829576549132892487e-04, 3.191313790940064621e-05
3.691669999999999874e+01, 3.813407499999999573e+01, 2.736847500000000100e+00, 9.981873337667442891e-01, -1.034999999998120757e-03, -3.774868312709072629e-04, 3.145723593922511441e-05
3.700000000000000000e+01, 3.822097500000000281e+01, 2.736765000000000114e+00, 9.981572442367153686e-01, -8.549999999996060751e-04, -3.118369475720415710e-04, 2.598641229767384431e-05
3.708330000000000126e+01, 3.830810000000000315e+01, 2.736705000000000165e+00, 9.981353609421489415e-01, -6.150000000006983214e-04, -2.243037693065633826e-04, 1.869198077553146931e-05
3.716669999999999874e+01, 3.838909999999999911e+01, 2.736662499999999998e+00, 9.981198602751643056e-01, -5.550000000029697844e-04, -2.024204747409227107e-04, 1.686837289510689786e-05
