# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
3.641669999999999874e+01, 3.804629999999999512e+01, 1.984222000000000152e+00, 9.985938714132147620e-01, -6.720000000006720597e-04, -3.381955656122910634e-04, 2.818296380102669474e-05
3.650000000000000000e+01, 3.812702000000000169e+01, 1.984159999999999924e+00, 9.985626688461491929e-01, -7.920000000001259366e-04, -3.985876308998649001e-04, 3.321563590835685531e-05
3.658330000000000126e+01, 3.820168000000000319e+01, 1.984090000000000131e+00, 9.985274401413980483e-01, -8.040000000018032722e-04, -4.046268374294939118e-04, 3.371890311909542248e-05
3.666669999999999874e+01, 3.828091999999999473e+01, 1.984025999999999623e+00, 9.984952310399110020e-01, -7.800000000024454039e-04, -3.925484243722473544e-04, 3.271236869767379929e-05
3.675000000000000000e+01, 3.836375999999999920e+01, 1.983959999999999724e+00, 9.984620154040027007e-01, -7.199999999980555287e-04, -3.623523917261137076e-04, 3.019603264386994113e-05
3.683330000000000126e+01, 3.844431999999999761e+01, 1.983905999999999947e+00, 9.984348389746232622e-01, -6.959999999986976604e-04, -3.502739786688671502e-04, 2.918949822239280678e-05
3.691669999999999874e+01, 3.852847999999999473e+01, 1.983843999999999941e+00, 9.984036364075579151e-01, -6.839999999996848601e-04, -3.442347721405790797e-04, 2.868623101170975076e-05
3.700000000000000000e+01, 3.860150000000000148e+01, 1.983792000000000000e+00, 9.983774665125998427e-01, -5.279999999991957793e-04, -2.657250872661296196e-04, 2.214375727216388867e-05
3.708330000000000126e+01, 3.868601999999999919e+01, 1.983756000000000075e+00, 9.983593488930135873e-01, -4.320000000004320384e-04, -2.174114350364728110e-04, 1.811761958636637360e-05
3.716669999999999874e+01, 3.876729999999999876e+01, 1.983719999999999928e+00, 9.983412312734271099e-01, -4.319999999990997708e-04, -2.174114350358023133e-04, 1.811761958636637360e-05
3.725000000000000000e+01, 3.884634000000000498e+01, 1.983684000000000225e+00, 9.983231136538408546e-01, -3.839999999977194989e-04, -1.932546089199682030e-04, 1.610455074335659376e-05
