# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
9.500000000000000000e+01, 9.702953333333333319e+01, 8.525743333333332785e+00, 9.985808309498319657e-01, -1.175000000017689672e-04, -1.376223081682868633e-05, 9.174820544521899990e-06
9.566670000000000584e+01, 9.769180000000000064e+01, 8.525666666666666060e+00, 9.985718513382353390e-01, -1.024999999996722977e-04, -1.200535028680164442e-05, 8.003566857872623785e-06
9.633329999999999416e+01, 9.835063333333333446e+01, 8.525606666666666555e+00, 9.985648238161162205e-01, -8.499999999989071853e-05, -9.955656335415516173e-06, 6.637104223605749809e-06
9.700000000000000000e+01, 9.901119999999998811e+01, 8.525553333333332873e+00, 9.985585771297881275e-01, -6.250000000074251716e-05, -7.320335540843082164e-06, 4.880223693881635683e-06
9.766670000000000584e+01, 9.968156666666665444e+01, 8.525523333333332232e+00, 9.985550633687284572e-01, -3.249999999921371341e-05, -3.806574481101085522e-06, 2.537716320749616727e-06
9.833329999999999416e+01, 1.003473333333333386e+02, 8.525510000000000588e+00, 9.985535016971466282e-01, -1.749999999844931153e-05, -2.049693951230086989e-06, 1.366462634155851674e-06
9.900000000000000000e+01, 1.010073333333333352e+02, 8.525500000000000966e+00, 9.985523304434601455e-01, -2.500000000082991392e-05, -2.928134216399649622e-06, 1.952089477619267655e-06
9.966670000000000584e+01, 1.016756666666666575e+02, 8.525476666666666148e+00, 9.985495975181913897e-01, -4.750000000131038291e-05, -5.563455011128126158e-06, 3.708970007398892932e-06
1.003330000000000126e+02, 1.023413333333333384e+02, 8.525436666666665886e+00, 9.985449125034453477e-01, -6.750000000144140699e-05, -7.905962384185428337e-06, 5.270641589449898134e-06
1.010000000000000000e+02, 1.030003333333333444e+02, 8.525386666666664226e+00, 9.985390562350124899e-01, -8.249999999954127361e-05, -9.662842913744342240e-06, 6.441895275821618583e-06
1.016669999999999874e+02, 1.036683333333333366e+02, 8.525326666666666497e+00, 9.985320287128937045e-01, -9.499999999729169531e-05, -1.112691002163208221e-05, 7.417940014409207805e-06
1.023330000000000126e+02, 1.043303333333333285e+02, 8.525260000000001170e+00, 9.985242203549836715e-01, -8.750000000024016344e-05, -1.024846975708669011e-05, 6.832313171389881035e-06
1.030000000000000000e+02, 1.049990000000000094e+02, 8.525209999999999511e+00, 9.985183640865509247e-01, -6.499999999975969445e-05, -7.613148962358213147e-06, 5.075432641554744606e-06
1.036669999999999874e+02, 1.056650000000000063e+02, 8.525173333333334824e+00, 9.985140694897005620e-01, -6.000000000039307224e-05, -7.027522119171908231e-06, 4.685014746153015608e-06
1.043330000000000126e+02, 1.063269999999999982e+02, 8.525129999999998986e+00, 9.985089940570586187e-01, -6.000000000172533987e-05, -7.027522119327951181e-06, 4.685014746208526759e-06
1.050000000000000000e+02, 1.069873333333333250e+02, 8.525093333333332524e+00, 9.985046994602081449e-01, -5.750000000004362732e-05, -6.734708697500735144e-06, 4.489805798313373231e-06
1.056669999999999874e+02, 1.076503333333333359e+02, 8.525053333333332262e+00, 9.985000144454619919e-01, -5.750000000004362732e-05, -6.734708697500735144e-06, 4.489805798368884382e-06
1.063330000000000126e+02, 1.083146666666666533e+02, 8.525016666666665799e+00, 9.984957198486114072e-01, -6.749999999877687173e-05, -7.905962383873344130e-06, 5.270641589227853530e-06
1.070000000000000000e+02, 1.089789999999999992e+02, 8.524963333333333892e+00, 9.984894731622835362e-01, -9.249999999960678565e-05, -1.083409660027299418e-05, 7.222731066847121184e-06
1.076669999999999874e+02, 1.096416666666666657e+02, 8.524893333333332990e+00, 9.984812743864777129e-01, -1.075000000003711875e-04, -1.259097713014399229e-05, 8.393984753440886237e-06
1.083330000000000126e+02, 1.103073333333333466e+02, 8.524820000000000064e+00, 9.984726851927766544e-01, -1.150000000000872546e-04, -1.346941739500147029e-05, 8.979611596682257613e-06
1.090000000000000000e+02, 1.109739999999999895e+02, 8.524739999999999540e+00, 9.984633151632843484e-01, -1.225000000011355894e-04, -1.434785766001499040e-05, 9.565238440034651290e-06
1.096669999999999874e+02, 1.116403333333333308e+02, 8.524656666666665217e+00, 9.984535547158965851e-01, -1.350000000002182787e-04, -1.581192476805877247e-05, 1.054128317867775166e-05
1.103330000000000126e+02, 1.123033333333333275e+02, 8.524559999999999249e+00, 9.984422325969269929e-01, -1.374999999992354560e-04, -1.610473818957390430e-05, 1.073649212635086059e-05
1.110000000000000000e+02, 1.129680000000000035e+02, 8.524473333333332903e+00, 9.984320817316438834e-01, -1.299999999995193889e-04, -1.522629792471642629e-05, 1.015086528316500036e-05
1.116669999999999874e+02, 1.136373333333333449e+02, 8.524386666666666557e+00, 9.984219308663606629e-01, -1.575000000006987477e-04, -1.844724556278724858e-05, 1.229816370856839924e-05
1.123330000000000126e+02, 1.142993333333333368e+02, 8.524263333333331971e+00, 9.984074854042267466e-01, -1.350000000002182787e-04, -1.581192476805877247e-05, 1.054128317867775166e-05
1.130000000000000000e+02, 1.149649999999999892e+02, 8.524206666666666266e+00, 9.984008483000033074e-01, -7.999999999785956106e-05, -9.370029491917126202e-06, 6.246686327926465054e-06
1.136669999999999874e+02, 1.156306666666666700e+02, 8.524156666666668158e+00, 9.983949920315708937e-01, -7.499999999982520649e-05, -8.784402648886864237e-06, 5.856268432580247207e-06
1.143330000000000126e+02, 1.162959999999999923e+02, 8.524106666666666499e+00, 9.983891357631381469e-01, -5.750000000137589495e-05, -6.734708697656777248e-06, 4.489805798424395533e-06
1.150000000000000000e+02, 1.169526666666666728e+02, 8.524079999999999657e+00, 9.983860124199740449e-01, -6.749999999877687173e-05, -7.905962383873344130e-06, 5.270641589283364681e-06
1.156669999999999874e+02, 1.176223333333333159e+02, 8.524016666666668129e+00, 9.983785944799595802e-01, -9.249999999960678565e-05, -1.083409660027299418e-05, 7.222731066847121184e-06
1.163330000000000126e+02, 1.182873333333333221e+02, 8.523956666666666848e+00, 9.983715669578403507e-01, -8.750000000157243107e-05, -1.024846975724273221e-05, 6.832313171500903337e-06
1.170000000000000000e+02, 1.189463333333333281e+02, 8.523899999999999366e+00, 9.983649298536165784e-01, -9.000000000058960836e-05, -1.054128317875786235e-05, 7.027522119174012261e-06
1.176669999999999874e+02, 1.196066666666666833e+02, 8.523836666666666062e+00, 9.983575119136020026e-01, -1.075000000003711875e-04, -1.259097713014399229e-05, 8.393984753385375086e-06
1.183330000000000126e+02, 1.202770000000000010e+02, 8.523756666666665538e+00, 9.983481418841098076e-01, -1.199999999994538769e-04, -1.405504423818777436e-05, 9.370029492139497762e-06
1.190000000000000000e+02, 1.209436666666666724e+02, 8.523676666666666790e+00, 9.983387718546177236e-01, -1.174999999991044319e-04, -1.376223081651660042e-05, 9.174820544355366536e-06
1.196669999999999874e+02, 1.216019999999999897e+02, 8.523600000000000065e+00, 9.983297922430210969e-01, -1.224999999998033218e-04, -1.434785765985894829e-05, 9.565238439923628988e-06
1.203330000000000126e+02, 1.222690000000000055e+02, 8.523513333333333719e+00, 9.983196413777378764e-01, -1.000000000006551204e-04, -1.171253686528651428e-05, 7.808357910199514862e-06
